Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-13 09:00:00+07:00,5600.0,5625.0,5575.0,5625.0,5625.0,0
2024-09-13 09:01:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,31900
2024-09-13 09:02:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,702800
2024-09-13 09:03:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,501500
2024-09-13 09:04:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,10400
2024-09-13 09:05:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,10300
2024-09-13 09:06:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,40100
2024-09-13 09:07:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,57700
2024-09-13 09:08:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,273300
2024-09-13 09:09:00+07:00,5650.0,5650.0,5600.0,5625.0,5625.0,685900
2024-09-13 09:10:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,112300
2024-09-13 09:11:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,128500
2024-09-13 09:13:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,156700
2024-09-13 09:14:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,63000
2024-09-13 09:15:00+07:00,5625.0,5650.0,5600.0,5600.0,5600.0,500700
2024-09-13 09:16:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,70800
2024-09-13 09:17:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,37700
2024-09-13 09:18:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,13400
2024-09-13 09:19:00+07:00,5600.0,5625.0,5600.0,5625.0,5625.0,24400
2024-09-13 09:20:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,30500
2024-09-13 09:21:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,5600
2024-09-13 09:22:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,64900
2024-09-13 09:23:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,46300
2024-09-13 09:24:00+07:00,5600.0,5625.0,5600.0,5625.0,5625.0,43000
2024-09-13 09:25:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,13100
2024-09-13 09:26:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,12200
2024-09-13 09:27:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,33900
2024-09-13 09:28:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,5900
2024-09-13 09:29:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,25600
2024-09-13 09:30:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,210300
2024-09-13 09:31:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,0
2024-09-13 09:32:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,7000
2024-09-13 09:33:00+07:00,5600.0,5625.0,5600.0,5600.0,5600.0,33600
2024-09-13 09:34:00+07:00,5600.0,5625.0,5600.0,5600.0,5600.0,4100
2024-09-13 09:35:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,22400
2024-09-13 09:36:00+07:00,5600.0,5625.0,5600.0,5600.0,5600.0,23600
2024-09-13 09:37:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,7700
2024-09-13 09:38:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,23400
2024-09-13 09:39:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,0
2024-09-13 09:40:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,188800
2024-09-13 09:41:00+07:00,5600.0,5625.0,5600.0,5625.0,5625.0,0
2024-09-13 09:42:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,10300
2024-09-13 09:43:00+07:00,5600.0,5625.0,5600.0,5600.0,5600.0,14400
2024-09-13 09:44:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,36900
2024-09-13 09:45:00+07:00,5600.0,5625.0,5600.0,5625.0,5625.0,9800
2024-09-13 09:46:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,14800
2024-09-13 09:47:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,33200
2024-09-13 09:48:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,3200
2024-09-13 09:49:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,1094900
2024-09-13 09:50:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,808400
2024-09-13 09:51:00+07:00,5600.0,5625.0,5600.0,5600.0,5600.0,82000
2024-09-13 09:52:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,142600
2024-09-13 09:53:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,116300
2024-09-13 09:54:00+07:00,5625.0,5625.0,5600.0,5625.0,5625.0,1000
2024-09-13 09:55:00+07:00,5625.0,5625.0,5600.0,5600.0,5600.0,20500
2024-09-13 09:56:00+07:00,5600.0,5625.0,5600.0,5625.0,5625.0,6100
2024-09-13 09:57:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,285900
2024-09-13 09:58:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,14900
2024-09-13 09:59:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,55100
2024-09-13 10:00:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,0
2024-09-13 10:01:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,3700
2024-09-13 10:02:00+07:00,5650.0,5650.0,5650.0,5650.0,5650.0,12500
2024-09-13 10:03:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,21900
2024-09-13 10:04:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,500
2024-09-13 10:05:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,1800
2024-09-13 10:06:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,4400
2024-09-13 10:07:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,20600
2024-09-13 10:08:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,59300
2024-09-13 10:09:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,600
2024-09-13 10:10:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,33000
2024-09-13 10:11:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,9700
2024-09-13 10:12:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,11400
2024-09-13 10:13:00+07:00,5650.0,5650.0,5650.0,5650.0,5650.0,2100
2024-09-13 10:14:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,44800
2024-09-13 10:16:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,24900
2024-09-13 10:17:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,7800
2024-09-13 10:18:00+07:00,5625.0,5625.0,5625.0,5625.0,5625.0,13900
2024-09-13 10:19:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,40900
2024-09-13 10:20:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,35500
2024-09-13 10:21:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,27800
2024-09-13 10:22:00+07:00,5625.0,5650.0,5625.0,5650.0,5650.0,1500
2024-09-13 10:23:00+07:00,5650.0,5650.0,5625.0,5650.0,5650.0,9900
2024-09-13 10:24:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,1900
2024-09-13 10:25:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,17000
2024-09-13 10:26:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,6500
2024-09-13 10:27:00+07:00,5625.0,5650.0,5625.0,5625.0,5625.0,65700
2024-09-13 10:28:00+07:00,5650.0,5650.0,5625.0,5625.0,5625.0,25500
