Date,Open,High,Low,Close,Adj Close,Volume
2024-09-09,149.0,150.0,148.0,149.0,149.0,3739100
2024-09-10,149.0,151.0,149.0,149.0,149.0,4178700
2024-09-11,150.0,151.0,148.0,148.0,148.0,3695800
2024-09-12,149.0,150.0,148.0,150.0,150.0,1483600
2024-09-13,150.0,152.0,149.0,149.0,149.0,2436500
