Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-13 09:00:00+07:00,150.0,152.0,150.0,150.0,150.0,0
2024-09-13 09:03:00+07:00,149.0,149.0,149.0,149.0,149.0,111100
2024-09-13 09:04:00+07:00,149.0,150.0,149.0,150.0,150.0,0
2024-09-13 09:07:00+07:00,149.0,149.0,149.0,149.0,149.0,21900
2024-09-13 09:08:00+07:00,149.0,149.0,149.0,149.0,149.0,600
2024-09-13 09:09:00+07:00,149.0,149.0,149.0,149.0,149.0,28600
2024-09-13 09:10:00+07:00,149.0,149.0,149.0,149.0,149.0,40300
2024-09-13 09:11:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:13:00+07:00,149.0,149.0,149.0,149.0,149.0,137900
2024-09-13 09:14:00+07:00,149.0,149.0,149.0,149.0,149.0,500
2024-09-13 09:15:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:16:00+07:00,149.0,149.0,148.0,149.0,149.0,24200
2024-09-13 09:17:00+07:00,149.0,149.0,149.0,149.0,149.0,1300
2024-09-13 09:18:00+07:00,149.0,149.0,149.0,149.0,149.0,1100
2024-09-13 09:19:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:20:00+07:00,149.0,149.0,149.0,149.0,149.0,5800
2024-09-13 09:21:00+07:00,149.0,149.0,149.0,149.0,149.0,800
2024-09-13 09:22:00+07:00,149.0,149.0,149.0,149.0,149.0,2600
2024-09-13 09:23:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:24:00+07:00,149.0,149.0,149.0,149.0,149.0,900
2024-09-13 09:26:00+07:00,149.0,149.0,149.0,149.0,149.0,700
2024-09-13 09:28:00+07:00,149.0,149.0,149.0,149.0,149.0,4200
2024-09-13 09:29:00+07:00,148.0,149.0,148.0,149.0,149.0,8400
2024-09-13 09:30:00+07:00,149.0,149.0,149.0,149.0,149.0,4300
2024-09-13 09:31:00+07:00,149.0,149.0,149.0,149.0,149.0,2400
2024-09-13 09:32:00+07:00,149.0,149.0,148.0,148.0,148.0,13600
2024-09-13 09:36:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:37:00+07:00,149.0,149.0,149.0,149.0,149.0,800
2024-09-13 09:38:00+07:00,149.0,149.0,149.0,149.0,149.0,50700
2024-09-13 09:41:00+07:00,149.0,149.0,149.0,149.0,149.0,200
2024-09-13 09:42:00+07:00,149.0,149.0,149.0,149.0,149.0,2000
2024-09-13 09:44:00+07:00,149.0,149.0,149.0,149.0,149.0,5000
2024-09-13 09:45:00+07:00,149.0,149.0,149.0,149.0,149.0,27500
2024-09-13 09:47:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:48:00+07:00,149.0,149.0,149.0,149.0,149.0,29700
2024-09-13 09:49:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:50:00+07:00,149.0,149.0,149.0,149.0,149.0,2100
2024-09-13 09:52:00+07:00,149.0,149.0,149.0,149.0,149.0,2000
2024-09-13 09:53:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 09:54:00+07:00,149.0,149.0,149.0,149.0,149.0,2800
2024-09-13 09:55:00+07:00,149.0,149.0,149.0,149.0,149.0,1000
2024-09-13 09:58:00+07:00,149.0,149.0,149.0,149.0,149.0,200
2024-09-13 09:59:00+07:00,148.0,149.0,148.0,149.0,149.0,30900
2024-09-13 10:00:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 10:01:00+07:00,149.0,149.0,149.0,149.0,149.0,700
2024-09-13 10:02:00+07:00,149.0,149.0,148.0,149.0,149.0,201500
2024-09-13 10:03:00+07:00,149.0,149.0,149.0,149.0,149.0,29300
2024-09-13 10:04:00+07:00,149.0,149.0,149.0,149.0,149.0,20100
2024-09-13 10:05:00+07:00,149.0,149.0,149.0,149.0,149.0,19100
2024-09-13 10:07:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 10:08:00+07:00,149.0,149.0,149.0,149.0,149.0,100
2024-09-13 10:09:00+07:00,149.0,149.0,149.0,149.0,149.0,7500
2024-09-13 10:10:00+07:00,149.0,149.0,149.0,149.0,149.0,2200
2024-09-13 10:14:00+07:00,148.0,148.0,148.0,148.0,148.0,40000
2024-09-13 10:15:00+07:00,148.0,148.0,148.0,148.0,148.0,0
2024-09-13 10:16:00+07:00,149.0,149.0,149.0,149.0,149.0,6500
2024-09-13 10:17:00+07:00,149.0,149.0,149.0,149.0,149.0,28000
2024-09-13 10:22:00+07:00,150.0,150.0,149.0,149.0,149.0,0
2024-09-13 10:25:00+07:00,149.0,149.0,149.0,149.0,149.0,300
2024-09-13 10:27:00+07:00,149.0,149.0,149.0,149.0,149.0,27400
2024-09-13 10:28:00+07:00,149.0,149.0,149.0,149.0,149.0,900
2024-09-13 10:32:00+07:00,149.0,149.0,149.0,149.0,149.0,62300
2024-09-13 10:33:00+07:00,150.0,150.0,150.0,150.0,150.0,1700
2024-09-13 10:34:00+07:00,150.0,150.0,150.0,150.0,150.0,0
2024-09-13 10:37:00+07:00,150.0,150.0,149.0,149.0,149.0,14100
2024-09-13 10:40:00+07:00,149.0,149.0,149.0,149.0,149.0,200
2024-09-13 10:41:00+07:00,149.0,149.0,149.0,149.0,149.0,3400
2024-09-13 10:45:00+07:00,149.0,149.0,149.0,149.0,149.0,600
2024-09-13 10:46:00+07:00,150.0,150.0,150.0,150.0,150.0,6500
2024-09-13 10:50:00+07:00,150.0,150.0,150.0,150.0,150.0,14200
2024-09-13 10:51:00+07:00,149.0,150.0,149.0,150.0,150.0,1300
2024-09-13 10:52:00+07:00,149.0,149.0,149.0,149.0,149.0,31500
2024-09-13 10:54:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 10:59:00+07:00,149.0,149.0,149.0,149.0,149.0,1000
2024-09-13 11:00:00+07:00,149.0,149.0,149.0,149.0,149.0,14300
2024-09-13 11:04:00+07:00,149.0,149.0,149.0,149.0,149.0,51300
2024-09-13 11:16:00+07:00,150.0,150.0,150.0,150.0,150.0,200
2024-09-13 11:20:00+07:00,150.0,150.0,150.0,150.0,150.0,9900
2024-09-13 11:23:00+07:00,150.0,150.0,150.0,150.0,150.0,0
2024-09-13 11:27:00+07:00,150.0,150.0,150.0,150.0,150.0,9700
2024-09-13 11:28:00+07:00,149.0,150.0,149.0,150.0,150.0,2300
2024-09-13 14:00:00+07:00,149.0,150.0,149.0,150.0,150.0,730000
2024-09-13 14:03:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 14:04:00+07:00,149.0,149.0,149.0,149.0,149.0,3500
2024-09-13 14:05:00+07:00,149.0,149.0,149.0,149.0,149.0,10600
2024-09-13 14:06:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 14:08:00+07:00,149.0,149.0,149.0,149.0,149.0,0
2024-09-13 14:10:00+07:00,149.0,149.0,148.0,148.0,148.0,26700
