Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-13 10:39:00+07:00,5200.0,5225.0,5200.0,5225.0,5225.0,523300
2024-09-13 10:40:00+07:00,5225.0,5225.0,5200.0,5200.0,5200.0,202100
2024-09-13 10:41:00+07:00,5225.0,5225.0,5200.0,5225.0,5225.0,265400
2024-09-13 10:42:00+07:00,5200.0,5225.0,5200.0,5225.0,5225.0,162200
2024-09-13 10:43:00+07:00,5200.0,5225.0,5200.0,5225.0,5225.0,24000
2024-09-13 10:44:00+07:00,5225.0,5225.0,5200.0,5225.0,5225.0,710100
2024-09-13 10:45:00+07:00,5225.0,5225.0,5200.0,5225.0,5225.0,1819400
2024-09-13 10:46:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,14947300
2024-09-13 10:47:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,1144300
2024-09-13 10:48:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,93600
2024-09-13 10:49:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,212200
2024-09-13 10:50:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,351200
2024-09-13 10:51:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,1780500
2024-09-13 10:52:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,164700
2024-09-13 10:53:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,212000
2024-09-13 10:54:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,286700
2024-09-13 10:55:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,158600
2024-09-13 10:56:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,97200
2024-09-13 10:57:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,485000
2024-09-13 10:58:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,106200
2024-09-13 10:59:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,442400
2024-09-13 11:00:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,7649900
2024-09-13 11:01:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,2617800
2024-09-13 11:02:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,216200
2024-09-13 11:03:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,1341300
2024-09-13 11:04:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,130300
2024-09-13 11:05:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,294900
2024-09-13 11:06:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,141200
2024-09-13 11:07:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,173200
2024-09-13 11:08:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,147900
2024-09-13 11:09:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,168300
2024-09-13 11:10:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,152100
2024-09-13 11:11:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,367800
2024-09-13 11:12:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,308300
2024-09-13 11:13:00+07:00,5250.0,5250.0,5225.0,5225.0,5225.0,136100
2024-09-13 11:14:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,427200
2024-09-13 11:15:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,171000
2024-09-13 11:16:00+07:00,5250.0,5250.0,5225.0,5225.0,5225.0,147600
2024-09-13 11:17:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,210100
2024-09-13 11:18:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,223000
2024-09-13 11:19:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,663000
2024-09-13 11:20:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,287800
2024-09-13 11:21:00+07:00,5250.0,5250.0,5225.0,5225.0,5225.0,166700
2024-09-13 11:22:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,282200
2024-09-13 11:23:00+07:00,5250.0,5250.0,5225.0,5225.0,5225.0,1133600
2024-09-13 11:24:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,1234900
2024-09-13 11:25:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,222200
2024-09-13 11:26:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,247500
2024-09-13 11:27:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,526500
2024-09-13 11:28:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,445600
2024-09-13 11:29:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,311400
2024-09-13 14:00:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,6737100
2024-09-13 14:01:00+07:00,5225.0,5250.0,5225.0,5225.0,5225.0,264400
2024-09-13 14:02:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,1459200
2024-09-13 14:03:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,260500
2024-09-13 14:04:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,3893000
2024-09-13 14:05:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,295000
2024-09-13 14:06:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,1062700
2024-09-13 14:07:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,151500
2024-09-13 14:08:00+07:00,5225.0,5250.0,5225.0,5250.0,5250.0,504300
2024-09-13 14:09:00+07:00,5250.0,5250.0,5250.0,5250.0,5250.0,1094200
2024-09-13 14:10:00+07:00,5250.0,5250.0,5225.0,5250.0,5250.0,234100
2024-09-13 14:11:00+07:00,5250.0,5275.0,5225.0,5275.0,5275.0,16997900
2024-09-13 14:12:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,1198500
2024-09-13 14:13:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,148800
2024-09-13 14:14:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,883800
2024-09-13 14:15:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,765600
2024-09-13 14:16:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,178100
2024-09-13 14:17:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,393200
2024-09-13 14:18:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,274500
2024-09-13 14:19:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,230500
2024-09-13 14:20:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,325400
2024-09-13 14:21:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,250800
2024-09-13 14:22:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,307600
2024-09-13 14:23:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,255300
2024-09-13 14:24:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,621600
2024-09-13 14:25:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,401400
2024-09-13 14:26:00+07:00,5275.0,5275.0,5250.0,5250.0,5250.0,192300
2024-09-13 14:27:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,666400
2024-09-13 14:28:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,1390100
2024-09-13 14:29:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,186800
2024-09-13 14:30:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,512800
2024-09-13 14:31:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,943900
2024-09-13 14:32:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,433500
2024-09-13 14:33:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,313600
2024-09-13 14:34:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,726900
2024-09-13 14:35:00+07:00,5275.0,5275.0,5250.0,5250.0,5250.0,457400
2024-09-13 14:36:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,393500
2024-09-13 14:37:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,461700
2024-09-13 14:38:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,6141900
2024-09-13 14:39:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,548000
2024-09-13 14:40:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,256000
2024-09-13 14:41:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,456000
2024-09-13 14:42:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,974800
2024-09-13 14:43:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,7403200
2024-09-13 14:44:00+07:00,5250.0,5275.0,5225.0,5250.0,5250.0,3812400
2024-09-13 14:45:00+07:00,5225.0,5275.0,5225.0,5250.0,5250.0,5830400
2024-09-13 14:46:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,1616800
2024-09-13 14:47:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,344800
2024-09-13 14:48:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,530200
2024-09-13 14:49:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,782300
2024-09-13 14:50:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,4470800
2024-09-13 14:51:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,725700
2024-09-13 14:52:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,304100
2024-09-13 14:53:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,230400
2024-09-13 14:54:00+07:00,5275.0,5275.0,5250.0,5250.0,5250.0,488500
2024-09-13 14:55:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,91500
2024-09-13 14:56:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,254800
2024-09-13 14:57:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,287600
2024-09-13 14:58:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,344200
2024-09-13 14:59:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,223900
2024-09-13 15:00:00+07:00,5275.0,5275.0,5250.0,5250.0,5250.0,584600
2024-09-13 15:01:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,217300
2024-09-13 15:02:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,450700
2024-09-13 15:03:00+07:00,5250.0,5275.0,5250.0,5275.0,5275.0,485800
2024-09-13 15:04:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,519100
2024-09-13 15:05:00+07:00,5275.0,5275.0,5250.0,5275.0,5275.0,455500
2024-09-13 15:06:00+07:00,5250.0,5275.0,5250.0,5250.0,5250.0,477100
2024-09-13 15:07:00+07:00,5275.0,5275.0,5275.0,5275.0,5275.0,0
